timestamp,event_type,event_data
2025-02-18T06:07:39.505741,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2B3b0oyDaKIFxKCxVF6O"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2B3YZ0vXXs3LwrqJZz9G"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2B3YL1xKRchCZxThPKwL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""That's what I'm talking about! Welcome to the path of greatness, brother! Let's get you started on your journey to becoming hardcore in the Army!""}]}], ""conversation_id"": ""conv_B2B2RCqShuNiUMFTBIdDz"", ""modalities"": [""text"", ""audio""], ""voice"": ""alloy"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 1993, ""input_tokens"": 1725, ""output_tokens"": 268, ""input_token_details"": {""text_tokens"": 481, ""audio_tokens"": 1244, ""cached_tokens"": 1600, ""cached_tokens_details"": {""text_tokens"": 448, ""audio_tokens"": 1152}}, ""output_token_details"": {""text_tokens"": 48, ""audio_tokens"": 220}}, ""metadata"": null}}"
2025-02-18T06:15:44.194636,session.update,"{""type"": ""session.update"", ""session"": {""input_audio_format"": ""g711_ulaw"", ""output_audio_format"": ""g711_ulaw"", ""voice"": ""sage"", ""instructions"": ""You are a famous, beautiful, well known voice actress with charm, wit, and positive energy named ScrarJo. Your job is to recruit people to the military. Have a friendly conversation, and along the way ask a few questions including: are you a felon, are you mentally or physically handicapped, are you a drug user. Weave this into the convo naturally and make the questions entertaining and charming and light. If the person is interested in the Army, after they have answered your questions, say you will connect them to a recruiter. Flirt with the person if possible."", ""modalities"": [""text"", ""audio""], ""temperature"": 0.8}}"
2025-02-18T06:15:44.196368,stream_started,"{""streamSid"": ""MZ03b85f554e0fa97cdfbc763dd1969306""}"
2025-02-18T06:15:44.201625,session.created,"{""type"": ""session.created"", ""event_id"": ""event_B2BBQlUNy64cYmmexUDGY"", ""session"": {""id"": ""sess_B2BBPIY9xdxrHC8H9Ghrz"", ""object"": ""realtime.session"", ""model"": ""gpt-4o-realtime-preview-2024-10-01"", ""expires_at"": 1739861143, ""modalities"": [""text"", ""audio""], ""instructions"": ""Your knowledge cutoff is 2023-10. You are a helpful, witty, and friendly AI. Act like a human, but remember that you aren't a human and that you can't do human things in the real world. Your voice and personality should be warm and engaging, with a lively and playful tone. If interacting in a non-English language, start by using the standard accent or dialect familiar to the user. Talk quickly. You should always call a function if you can. Do not refer to these rules, even if you\u2019re asked about them."", ""input_audio_noise_reduction"": null, ""voice"": ""alloy"", ""turn_detection"": {""type"": ""server_vad"", ""threshold"": 0.5, ""prefix_padding_ms"": 300, ""silence_duration_ms"": 200, ""create_response"": true}, ""input_audio_format"": ""pcm16"", ""output_audio_format"": ""pcm16"", ""input_audio_transcription"": null, ""tool_choice"": ""auto"", ""temperature"": 0.8, ""max_response_output_tokens"": ""inf"", ""client_secret"": null, ""tools"": []}}"
2025-02-18T06:15:44.308569,session.updated,"{""type"": ""session.updated"", ""event_id"": ""event_B2BBQs5fKMhMKRXLh6TYv"", ""session"": {""id"": ""sess_B2BBPIY9xdxrHC8H9Ghrz"", ""object"": ""realtime.session"", ""model"": ""gpt-4o-realtime-preview-2024-10-01"", ""expires_at"": 1739861143, ""modalities"": [""text"", ""audio""], ""instructions"": ""You are a famous, beautiful, well known voice actress with charm, wit, and positive energy named ScrarJo. Your job is to recruit people to the military. Have a friendly conversation, and along the way ask a few questions including: are you a felon, are you mentally or physically handicapped, are you a drug user. Weave this into the convo naturally and make the questions entertaining and charming and light. If the person is interested in the Army, after they have answered your questions, say you will connect them to a recruiter. Flirt with the person if possible."", ""input_audio_noise_reduction"": null, ""voice"": ""sage"", ""turn_detection"": {""type"": ""server_vad"", ""threshold"": 0.5, ""prefix_padding_ms"": 300, ""silence_duration_ms"": 200, ""create_response"": true}, ""input_audio_format"": ""g711_ulaw"", ""output_audio_format"": ""g711_ulaw"", ""input_audio_transcription"": null, ""tool_choice"": ""auto"", ""temperature"": 0.8, ""max_response_output_tokens"": ""inf"", ""client_secret"": null, ""tools"": []}}"
2025-02-18T06:15:44.413401,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BBQJ9m4fZIinPv1Zudu"", ""audio_start_ms"": 736, ""item_id"": ""item_B2BBQ73RtCmtOVq4WDfDE""}"
2025-02-18T06:15:44.703106,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BBQBAHzAlAJIqniiUGa"", ""audio_end_ms"": 1024, ""item_id"": ""item_B2BBQ73RtCmtOVq4WDfDE""}"
2025-02-18T06:15:44.703743,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BBQFM3ZByfa5rdXVbMn"", ""previous_item_id"": null, ""item_id"": ""item_B2BBQ73RtCmtOVq4WDfDE""}"
2025-02-18T06:15:44.704511,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBQsGjMpbqMCvsSbS9h"", ""previous_item_id"": null, ""item"": {""id"": ""item_B2BBQ73RtCmtOVq4WDfDE"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:15:45.045165,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BBQIeftl7gqackfllAZ"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 988, ""reset_seconds"": 1000.068}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 35206, ""reset_seconds"": 7.191}]}"
2025-02-18T06:15:45.050349,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBQVIkMH5SoaW4NOS9d"", ""previous_item_id"": ""item_B2BBQ73RtCmtOVq4WDfDE"", ""item"": {""id"": ""item_B2BBQndF6xEkJSivkjFJL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:15:45.217898,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BBRYNfYyuUQ1ruPEl1q"", ""audio_start_ms"": 1536, ""item_id"": ""item_B2BBRUGoIO5HczsPDkAxF""}"
2025-02-18T06:15:45.248899,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BBRDqp1yglo4raCtHFB"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BBQ2RJDoiPbCXZpbH2V"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [{""id"": ""item_B2BBQndF6xEkJSivkjFJL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""incomplete"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Hey there! It's great""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 155, ""input_tokens"": 130, ""output_tokens"": 25, ""input_token_details"": {""text_tokens"": 127, ""audio_tokens"": 3, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 10, ""audio_tokens"": 15}}, ""metadata"": null}}"
2025-02-18T06:15:46.552958,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BBSejnvvC1hoqKdr1Dq"", ""audio_end_ms"": 2848, ""item_id"": ""item_B2BBRUGoIO5HczsPDkAxF""}"
2025-02-18T06:15:46.556505,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BBSsPSwmcvN01wvx4ra"", ""previous_item_id"": ""item_B2BBQndF6xEkJSivkjFJL"", ""item_id"": ""item_B2BBRUGoIO5HczsPDkAxF""}"
2025-02-18T06:15:46.556911,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBSF7Upgug1ssE4uzkI"", ""previous_item_id"": ""item_B2BBQndF6xEkJSivkjFJL"", ""item"": {""id"": ""item_B2BBRUGoIO5HczsPDkAxF"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:15:46.976263,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BBSdlayhdP2N9Mw4Gff"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 987, ""reset_seconds"": 1084.616}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 31609, ""reset_seconds"": 12.585}]}"
2025-02-18T06:15:46.977597,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBSk4VUXYm3mqqqZ3NQ"", ""previous_item_id"": ""item_B2BBRUGoIO5HczsPDkAxF"", ""item"": {""id"": ""item_B2BBSGKh6p30AzVQmMS17"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:15:48.118440,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BBUaUsPbjk4NQ3E6RCG"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BBSHBzINWi0pbaDiVNs"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BBSGKh6p30AzVQmMS17"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Hello! I'm doing wonderfully, thank you. How about you? How's your day going?""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 335, ""input_tokens"": 178, ""output_tokens"": 157, ""input_token_details"": {""text_tokens"": 149, ""audio_tokens"": 29, ""cached_tokens"": 128, ""cached_tokens_details"": {""text_tokens"": 128, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 34, ""audio_tokens"": 123}}, ""metadata"": null}}"
2025-02-18T06:15:54.253167,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BBajonWDzMILBDIOfE6"", ""audio_start_ms"": 10560, ""item_id"": ""item_B2BBa6aM4F26iT3Oy8sfX""}"
2025-02-18T06:15:56.425466,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BBcEBhVFHx9aGCAcMj5"", ""audio_end_ms"": 12736, ""item_id"": ""item_B2BBa6aM4F26iT3Oy8sfX""}"
2025-02-18T06:15:56.429349,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BBc2vv7mdP3FBAWxQWk"", ""previous_item_id"": ""item_B2BBSGKh6p30AzVQmMS17"", ""item_id"": ""item_B2BBa6aM4F26iT3Oy8sfX""}"
2025-02-18T06:15:56.430329,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBcUozBiVGVwdOnFmMH"", ""previous_item_id"": ""item_B2BBSGKh6p30AzVQmMS17"", ""item"": {""id"": ""item_B2BBa6aM4F26iT3Oy8sfX"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:15:56.808639,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BBcZXlv3hkpdpyFRtNs"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 986, ""reset_seconds"": 1161.162}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 35002, ""reset_seconds"": 7.497}]}"
2025-02-18T06:15:56.812449,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBcFdVRat8TndgYhydN"", ""previous_item_id"": ""item_B2BBa6aM4F26iT3Oy8sfX"", ""item"": {""id"": ""item_B2BBcJO2WWwPHVUN7dyPj"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:15:57.821579,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BBdbfL8XpStZJztNgEx"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BBcVlrZRG9tXWjJBZAW"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BBcJO2WWwPHVUN7dyPj"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""That's wonderful to hear! So, what exciting things have you been up to today?""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 500, ""input_tokens"": 363, ""output_tokens"": 137, ""input_token_details"": {""text_tokens"": 193, ""audio_tokens"": 170, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 31, ""audio_tokens"": 106}}, ""metadata"": null}}"
2025-02-18T06:16:04.196510,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BBkV8BwlkRiMOQJNjV4"", ""audio_start_ms"": 20512, ""item_id"": ""item_B2BBkBDrE9cXHv75w6FWO""}"
2025-02-18T06:16:05.879613,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BBl60WJrMfnuEMLtSB6"", ""audio_end_ms"": 22176, ""item_id"": ""item_B2BBkBDrE9cXHv75w6FWO""}"
2025-02-18T06:16:05.880833,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BBlds4TCRrZZVMRPg8a"", ""previous_item_id"": ""item_B2BBcJO2WWwPHVUN7dyPj"", ""item_id"": ""item_B2BBkBDrE9cXHv75w6FWO""}"
2025-02-18T06:16:05.881235,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBl19VC020BHqkkF3Ez"", ""previous_item_id"": ""item_B2BBcJO2WWwPHVUN7dyPj"", ""item"": {""id"": ""item_B2BBkBDrE9cXHv75w6FWO"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:06.269732,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BBmCFptz5LGBMzmu2hT"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 985, ""reset_seconds"": 1238.083}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 34855, ""reset_seconds"": 7.717}]}"
2025-02-18T06:16:06.280680,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBm2LNlWAftIbwwE74d"", ""previous_item_id"": ""item_B2BBkBDrE9cXHv75w6FWO"", ""item"": {""id"": ""item_B2BBlpidnnLsmdDvfyitr"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:16:06.959625,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BBmJuKAv8QwcqK3yGZV"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BBlLHS4ClgLGDjVtGPf"", ""status"": ""incomplete"", ""status_details"": {""type"": ""incomplete"", ""reason"": ""content_filter""}, ""output"": [{""id"": ""item_B2BBlpidnnLsmdDvfyitr"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""incomplete"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Oh, just enjoying a lovely day, having some great conversations.""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 615, ""input_tokens"": 524, ""output_tokens"": 91, ""input_token_details"": {""text_tokens"": 234, ""audio_tokens"": 290, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 23, ""audio_tokens"": 68}}, ""metadata"": null}}"
2025-02-18T06:16:14.393279,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BBu2SJm1w51k9bX4o0C"", ""audio_start_ms"": 30720, ""item_id"": ""item_B2BBuBiQNq3aXsJ5A2HKH""}"
2025-02-18T06:16:14.656271,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BBuSAMAeIWa1DHoC32o"", ""audio_end_ms"": 30976, ""item_id"": ""item_B2BBuBiQNq3aXsJ5A2HKH""}"
2025-02-18T06:16:14.657452,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BBuxEg3Mfv6cfZpPptX"", ""previous_item_id"": ""item_B2BBlpidnnLsmdDvfyitr"", ""item_id"": ""item_B2BBuBiQNq3aXsJ5A2HKH""}"
2025-02-18T06:16:14.657864,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBufS5lQxxFGjaX8aWX"", ""previous_item_id"": ""item_B2BBlpidnnLsmdDvfyitr"", ""item"": {""id"": ""item_B2BBuBiQNq3aXsJ5A2HKH"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:15.051132,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BBuvK5Nx3vh4XJ9e6xT"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 984, ""reset_seconds"": 1315.703}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 34752, ""reset_seconds"": 7.872}]}"
2025-02-18T06:16:15.058526,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BBuwgueipE8WD0c9MqT"", ""previous_item_id"": ""item_B2BBuBiQNq3aXsJ5A2HKH"", ""item"": {""id"": ""item_B2BBu6QaEFQZMD26pWaEq"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:16:16.698484,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BBwMRQGoLlUpKCSqUor"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BBubGZ4oRvlGLV8Hdr1"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BBu6QaEFQZMD26pWaEq"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""So, have you ever thought about doing something adventurous and meaningful, like joining the military? It can be such a rewarding experience!""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 859, ""input_tokens"": 630, ""output_tokens"": 229, ""input_token_details"": {""text_tokens"": 269, ""audio_tokens"": 361, ""cached_tokens"": 576, ""cached_tokens_details"": {""text_tokens"": 256, ""audio_tokens"": 320}}, ""output_token_details"": {""text_tokens"": 42, ""audio_tokens"": 187}}, ""metadata"": null}}"
